age,height,weight,40_yard,vertical,broad_jump,combine_invite,has_college_stats,age_estimated,conference_tier,ras_score,ras_drills_used,ras_reliable,speed_score,college_sp_plus,college_sp_offense,college_sp_defense,college_sos,years_in_college,is_underclassman,height_z,weight_z,size_score,positional_value_prior,positional_value_adjusted,position_historical_round_avg,position_historical_round_std,def_pd,def_qb_hur,def_sacks,def_solo,def_tfl,def_tot,defensive_td
23.0,,,,,,0,0,0,3,,0,0,,11.2,33.8,24.2,18.0,5.0,0.0,,,,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,0,0,1,,0,0,,16.3,29.7,13.5,50.0,5.0,0.0,,,,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
22.0,76.0,304.0,5.19,27.5,105.0,1,0,0,3,3.8160383010491294,4,1,83.7980953947159,8.5,34.6,28.4,31.0,5.0,0.0,-0.5685771052367812,-0.8843348148085403,-0.7264559600226608,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
22.0,72.0,192.0,4.48,34.0,127.0,1,1,0,2,6.002198314933853,3,1,95.32771176072468,-7.0,22.0,29.4,114.0,5.0,0.0,-0.8146030439485996,-1.041915451386889,-0.928259247667744,7,0.5,4.191304347826087,1.959661858470061,7.0,0.0,1.0,36.0,3.0,47.0,0.0
23.0,70.0,196.0,,,,1,1,0,3,,0,0,,-3.0,24.5,29.6,67.0,5.0,0.0,-1.7275455544639642,-0.9481720729812696,-1.337858813722617,1,0.0714285714285714,5.833333333333333,1.19341628287971,0.0,0.0,0.0,3.0,0.0,3.0,0.0
23.0,80.0,307.0,5.14,27.5,103.0,1,1,0,3,4.555031940517516,6,1,87.96621288525738,19.8,43.3,23.9,1.0,5.0,0.0,2.14666866262865,-0.6344141062756925,0.7561272781764788,3,0.5357142857142857,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,1.0,0.0,1.0,0.0
23.0,70.0,211.0,4.47,40.5,130.0,1,1,0,3,7.289455237101109,4,1,105.701794023907,15.9,20.6,5.5,46.0,5.0,0.0,-1.7275455544639642,-0.596634403960199,-1.1620899792120816,4,0.273972602739726,4.25,1.923743070572264,7.0,1.0,1.0,40.0,3.5,59.0,1.0
23.0,77.0,366.0,5.27,26.0,98.0,1,1,0,3,0.0,3,1,94.90052613848798,23.2,39.3,17.7,13.0,5.0,0.0,1.467753232339812,3.0359215092575327,2.2518373707986723,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,5.0,5.0,2.0,15.0,7.5,37.0,0.0
22.0,,,,,,0,1,0,3,,0,0,,4.8,23.4,20.8,1.0,5.0,0.0,,,,5,0.3571428571428571,4.166666666666667,1.8347152500215944,5.0,0.0,0.0,44.0,6.0,77.0,0.0
22.0,76.0,297.0,,31.5,112.0,1,1,0,3,2.1172719077313804,4,1,,16.9,32.1,16.0,15.0,5.0,0.0,1.0112819770821295,1.418848231760607,1.2150651044213685,6,0.4285714285714285,4.179775280898877,1.8742380133658745,1.0,6.0,4.0,29.0,7.0,49.0,0.0
22.0,,,,,,0,0,0,3,,0,0,,5.8,13.8,9.3,21.0,5.0,0.0,,,,4,0.2962962962962963,4.25,1.923743070572264,,,,,,,
22.0,75.0,292.0,4.89,32.5,113.0,1,1,0,3,3.983480427047918,6,1,102.13566257907806,9.7,34.8,25.2,34.0,5.0,0.0,0.5548107218244475,1.3016690087535834,0.9282398652890154,6,0.4081632653061224,3.8472222222222223,2.0872498397613364,0.0,2.0,1.0,12.0,7.0,23.0,0.0
23.0,,,,,,0,1,0,3,,0,0,,26.8,34.2,10.0,12.0,5.0,0.0,,,,5,0.3571428571428571,4.166666666666667,1.8347152500215944,3.0,0.0,0.0,25.0,4.0,58.0,1.0
22.0,,,4.65,,,1,1,0,3,4.774580206121808,1,0,,12.4,38.0,25.5,63.0,5.0,0.0,,,,4,0.2721088435374149,4.557692307692308,1.8933678007611927,1.0,0.0,3.0,40.0,5.5,62.0,0.0
22.0,78.0,324.0,5.13,32.0,111.0,1,0,0,3,6.117483000328566,3,1,93.56330309059788,26.2,45.0,18.2,52.0,5.0,0.0,0.7890457786959345,0.7818032420771112,0.7854245103865228,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
24.0,74.0,227.0,4.41,34.5,124.0,1,1,0,3,5.701668132357414,4,1,120.03323060977498,28.1,43.5,14.6,49.0,5.0,0.0,0.098339466566765,-0.2216608903377234,-0.0616607118854791,4,0.2857142857142857,4.557692307692308,1.8933678007611927,3.0,1.0,2.0,31.0,5.0,47.0,0.0
22.0,76.0,303.0,4.94,32.5,112.0,1,0,0,3,8.784837015017516,5,1,101.75712508313129,9.4,22.2,14.1,73.0,5.0,0.0,-0.5685771052367812,-0.9676417176528228,-0.7681094114448019,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
22.0,72.0,189.0,4.52,38.0,120.0,1,1,0,3,5.998088327605161,3,1,90.56034338390798,11.0,28.3,17.6,9.0,5.0,0.0,-0.8146030439485996,-1.1122229851911027,-0.9634130145698512,4,0.2962962962962963,4.25,1.923743070572264,2.0,0.0,0.0,31.0,2.0,45.0,0.0
23.0,,,,,,0,1,0,3,,0,0,,-6.7,27.0,32.4,12.0,5.0,0.0,,,,4,0.2777777777777778,4.25,1.923743070572264,2.0,0.0,0.0,40.0,1.0,65.0,0.0
23.0,73.0,197.0,4.38,,,1,0,0,1,7.682425613398532,1,0,107.0532311064662,,,,,5.0,0.0,-0.3581317886909173,-0.924736228379865,-0.6414340085353911,7,0.4861111111111111,4.191304347826087,1.959661858470061,,,,,,,
23.0,74.0,254.0,4.68,29.0,118.0,1,1,0,2,3.891326445018527,6,1,105.89618144626756,6.6,33.7,27.3,78.0,5.0,0.0,0.098339466566765,0.411106913900204,0.2547231902334845,9,0.6122448979591836,3.966666666666667,1.9700843872781693,0.0,14.0,8.5,23.0,13.5,49.0,0.0
24.0,79.0,308.0,4.97,32.0,113.0,1,0,0,3,7.545939035224177,4,1,100.96135189318976,24.3,37.3,14.9,1.0,5.0,0.0,1.4678572206622924,-0.55110720343141,0.4583750086154412,3,0.588235294117647,3.989189189189189,2.0955158885135967,,,,,,,
23.0,72.0,229.0,,,,1,1,0,3,2.979426991203608,1,0,,6.8,31.1,26.0,4.0,5.0,0.0,-0.8146030439485996,-0.174789201134914,-0.4946961225417568,5,0.3703703703703703,4.166666666666667,1.8347152500215944,3.0,3.0,1.0,32.0,6.5,70.0,0.0
24.0,78.0,257.0,4.66,33.5,120.0,1,0,0,1,4.3926501905140825,5,1,108.99823167070866,15.4,35.1,19.9,5.0,5.0,0.0,1.9242244875974943,0.4814144477044181,1.2028194676509565,9,0.6164383561643835,3.966666666666667,1.9700843872781693,,,,,,,
23.0,72.0,186.0,4.44,35.5,118.0,1,0,0,3,5.308780310376832,6,1,95.72184468044532,19.8,43.3,23.9,1.0,5.0,0.0,-0.8146030439485996,-1.182530518995317,-0.9985667814719584,4,0.2721088435374149,4.25,1.923743070572264,,,,,,,
23.0,76.0,330.0,5.09,29.0,109.0,1,1,0,3,1.7646590661775434,6,1,98.32700392727816,19.8,43.3,23.9,1.0,5.0,0.0,1.0112819770821295,2.1922311036069626,1.6017565403445462,6,0.4081632653061224,3.8472222222222223,2.0872498397613364,0.0,5.0,1.5,14.0,3.5,38.0,0.0
22.0,74.0,233.0,4.6,40.0,125.0,1,1,0,3,6.784789177423332,4,1,104.07695798685684,4.0,27.4,22.9,66.0,5.0,0.0,0.098339466566765,-0.0810458227292951,0.0086468219187349,5,0.3571428571428571,4.166666666666667,1.8347152500215944,4.0,6.0,5.0,40.0,11.0,106.0,0.0
24.0,73.0,204.0,4.41,34.0,120.0,1,1,0,3,5.122781813731393,6,1,107.871273323322,16.0,23.5,8.6,61.0,5.0,0.0,-0.3581317886909173,-0.760685316170032,-0.5594085524304746,4,0.273972602739726,4.25,1.923743070572264,5.0,0.0,2.0,34.0,4.5,38.0,0.0
23.0,73.0,224.0,,35.5,123.0,1,1,0,3,5.817057619465618,5,1,,15.6,33.1,17.1,25.0,5.0,0.0,-0.3581317886909173,-0.2919684241419376,-0.3250501064164274,5,0.3472222222222222,4.166666666666667,1.8347152500215944,3.0,5.0,5.5,51.0,10.5,86.0,0.0
21.0,71.0,202.0,4.46,33.5,122.0,1,1,0,3,5.2502803573683705,4,1,102.10380581276937,19.5,36.5,17.0,47.0,4.0,0.0,-1.271074299206282,-0.8075570053728415,-1.0393156522895617,4,0.2857142857142857,4.557692307692308,1.8933678007611927,5.0,1.0,0.5,47.0,6.0,75.0,0.0
22.0,77.0,262.0,,37.0,124.0,1,1,0,3,6.206231503914788,2,0,,32.4,47.7,14.6,40.0,5.0,0.0,1.467753232339812,0.5985936707114418,1.033173451525627,5,0.3571428571428571,4.166666666666667,1.8347152500215944,2.0,15.0,6.0,21.0,11.5,31.0,0.0
21.0,72.0,189.0,4.5,37.0,129.0,1,1,0,3,6.784146838073106,3,1,92.18106995884774,23.1,36.8,15.6,5.0,4.0,0.0,-0.8146030439485996,-1.1122229851911027,-0.9634130145698512,4,0.2962962962962963,4.25,1.923743070572264,11.0,2.0,1.0,38.0,6.5,61.0,0.0
23.0,77.0,317.0,5.01,32.5,106.0,1,0,0,3,6.40522716106316,6,1,100.63252142622515,17.8,43.0,25.2,19.0,5.0,0.0,0.1102343367295766,0.1986549221671331,0.1544446294483549,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
22.0,,,,,,0,1,0,2,,0,0,,7.5,33.1,25.9,66.0,5.0,0.0,,,,7,0.5,4.191304347826087,1.959661858470061,4.0,0.0,0.0,35.0,0.0,47.0,0.0
22.0,78.0,328.0,5.39,22.0,104.0,1,0,0,2,0.7706477400653462,3,1,77.72286098331693,-11.6,25.1,35.2,129.0,5.0,0.0,0.7890457786959345,1.1150308534542417,0.952038316075088,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,1,0,3,,0,0,,17.5,39.4,23.8,6.0,5.0,0.0,,,,4,0.2777777777777778,4.25,1.923743070572264,10.0,4.0,1.5,36.0,9.0,73.0,1.0
22.0,75.0,301.0,4.94,,110.0,1,1,0,3,2.9743704480619377,4,1,101.0854608911634,-10.2,22.2,33.6,58.0,5.0,0.0,0.5548107218244475,1.5125916101662258,1.0337011659953366,9,0.625,3.966666666666667,1.9700843872781693,1.0,6.0,1.5,28.0,5.0,59.0,0.0
22.0,,,,,,0,0,0,3,,0,0,,18.1,35.1,16.9,52.0,5.0,0.0,,,,7,0.4761904761904761,4.191304347826087,1.959661858470061,,,,,,,
23.0,76.0,302.0,,,,1,1,0,3,,0,0,,25.0,37.9,14.6,16.0,5.0,0.0,1.0112819770821295,1.5360274547676305,1.27365471592488,6,0.4285714285714285,3.8472222222222223,2.0872498397613364,0.0,5.0,1.0,6.0,1.5,28.0,0.0
24.0,,,,,,0,1,0,1,,0,0,,,,,,5.0,0.0,,,,5,0.3424657534246575,4.166666666666667,1.8347152500215944,0.0,0.0,0.0,2.0,0.0,4.0,0.0
22.0,76.0,306.0,5.09,28.0,103.0,1,1,0,3,0.0382749048859727,3,1,91.1759490962034,-3.9,23.3,27.1,18.0,5.0,0.0,1.0112819770821295,1.6297708331732494,1.3205264051276897,6,0.4285714285714285,4.179775280898877,1.8742380133658745,0.0,1.0,1.0,16.0,5.0,32.0,0.0
23.0,,,,,,0,0,0,2,,0,0,,-12.9,20.7,33.6,120.0,5.0,0.0,,,,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
23.0,74.0,233.0,,32.5,116.0,1,0,0,2,4.511723515049942,3,1,,-1.6,18.5,18.1,130.0,5.0,0.0,0.098339466566765,-0.0810458227292951,0.0086468219187349,5,0.3703703703703703,4.166666666666667,1.8347152500215944,,,,,,,
21.0,73.0,296.0,4.97,32.0,105.0,1,0,0,2,4.394291751753319,6,1,97.02779272852004,-3.2,29.9,33.0,127.0,4.0,0.0,-0.3581317886909173,1.3954123871592023,0.5186402992341426,6,0.4081632653061224,4.179775280898877,1.8742380133658745,,,,,,,
23.0,75.0,284.0,,32.0,112.0,1,1,0,3,3.294903563574355,4,1,,16.9,32.1,16.0,15.0,5.0,0.0,0.5548107218244475,1.1141822519423457,0.8344964868833966,6,0.4285714285714285,4.179775280898877,1.8742380133658745,1.0,5.0,4.0,16.0,4.0,23.0,0.0
22.0,72.0,222.0,4.64,34.0,114.0,1,1,0,3,4.139631190401228,6,1,95.78798728864486,8.5,27.9,19.4,35.0,5.0,0.0,-0.8146030439485996,-0.338840113344747,-0.5767215786466733,5,0.3401360544217687,4.166666666666667,1.8347152500215944,2.0,4.0,1.0,34.0,4.0,88.0,0.0
26.0,76.0,223.0,,,,1,1,0,3,,0,0,,5.8,13.8,9.3,21.0,5.0,0.0,1.0112819770821295,-0.3154042687433423,0.3479388541693937,1,0.074074074074074,5.833333333333333,1.19341628287971,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24.0,,,,,,0,1,0,1,,0,0,,,,,,5.0,0.0,,,,6,0.410958904109589,3.8472222222222223,2.0872498397613364,0.0,0.0,0.0,1.0,0.0,2.0,0.0
22.0,76.0,325.0,4.92,28.5,110.0,1,0,0,1,2.2618617239622187,5,1,110.93100448793776,,,,,5.0,0.0,1.0112819770821295,2.075051880599939,1.5431669288410343,6,0.4166666666666666,4.179775280898877,1.8742380133658745,,,,,,,
21.0,77.0,272.0,4.51,35.5,123.0,1,1,0,3,6.022296716656023,5,1,131.49000206266507,32.0,41.4,10.3,3.0,4.0,0.0,1.467753232339812,0.832952116725489,1.1503526745326504,9,0.625,3.966666666666667,1.9700843872781693,2.0,6.0,4.0,15.0,5.5,32.0,0.0
23.0,69.0,185.0,4.42,38.0,123.0,1,1,0,3,5.56999964857405,6,1,96.94214984774564,17.8,43.0,25.2,19.0,5.0,0.0,-2.184016809721647,-1.2059663635967215,-1.6949915866591845,7,0.4761904761904761,4.191304347826087,1.959661858470061,6.0,0.0,0.0,25.0,1.0,31.0,0.0
23.0,,,,,,0,1,0,2,,0,0,,-13.0,16.9,29.3,119.0,5.0,0.0,,,,7,0.4794520547945205,4.191304347826087,1.959661858470061,6.0,0.0,0.0,44.0,1.0,57.0,0.0
22.0,71.0,192.0,4.58,33.5,123.0,1,1,0,3,3.7819136627315393,6,1,87.2708713862438,17.8,43.0,25.2,19.0,5.0,0.0,-1.271074299206282,-1.041915451386889,-1.1564948752965851,4,0.2721088435374149,4.25,1.923743070572264,2.0,0.0,0.0,12.0,0.0,21.0,0.0
23.0,,,,,,0,0,0,3,,0,0,,24.3,43.3,20.2,4.0,5.0,0.0,,,,7,0.4794520547945205,4.191304347826087,1.959661858470061,,,,,,,
22.0,,,,,,0,0,0,3,,0,0,,1.6,24.3,22.8,29.0,5.0,0.0,,,,4,0.2721088435374149,4.557692307692308,1.8933678007611927,,,,,,,
21.0,71.0,193.0,4.44,,,1,1,0,3,7.036237745114812,1,0,99.3242796953008,-0.7,22.8,23.6,62.0,4.0,0.0,-1.271074299206282,-1.018479606785484,-1.144776952995883,7,0.4861111111111111,4.191304347826087,1.959661858470061,6.0,0.0,1.0,25.0,4.0,35.0,0.0
23.0,76.0,220.0,,,,1,0,0,3,,0,0,,6.4,37.8,31.7,42.0,5.0,0.0,1.0112819770821295,-0.3857118025475565,0.3127850872672866,1,0.0694444444444444,5.833333333333333,1.19341628287971,,,,,,,
22.0,74.0,235.0,4.43,,,1,1,0,3,6.944004633798444,2,0,122.03459187031427,17.6,34.9,18.5,42.0,5.0,0.0,0.098339466566765,-0.0341741335264856,0.0320826665201397,5,0.3424657534246575,4.166666666666667,1.8347152500215944,3.0,3.0,2.5,36.0,3.0,65.0,0.0
21.0,73.0,237.0,4.51,37.5,127.0,1,1,0,3,6.6494388544322405,3,1,114.57033267960156,10.5,31.6,22.2,24.0,4.0,0.0,-0.3581317886909173,0.0126975556763237,-0.1727171165072967,5,0.3703703703703703,4.166666666666667,1.8347152500215944,0.0,3.0,4.5,39.0,7.5,69.0,0.0
23.0,75.0,261.0,,,,1,1,0,2,6.744073544434782,1,0,,-2.5,24.6,25.2,42.0,5.0,0.0,0.5548107218244475,0.5751578261100371,0.5649842739672423,9,0.6428571428571429,3.966666666666667,1.9700843872781693,0.0,6.0,8.0,25.0,15.0,49.0,0.0
21.0,73.0,205.0,,,,1,1,0,3,,0,0,,32.4,47.7,14.6,40.0,4.0,0.0,-0.3581317886909173,-0.7372494715686273,-0.5476906301297723,7,0.5,4.191304347826087,1.959661858470061,8.0,0.0,0.0,20.0,0.5,37.0,2.0
24.0,77.0,310.0,5.24,30.5,107.0,1,1,0,3,4.412797771646962,3,1,82.23686416540667,31.3,36.6,7.2,33.0,5.0,0.0,0.1102343367295766,-0.3844933977428448,-0.137129530506634,3,0.4615384615384615,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,1.0,0.0,1.0,0.0
23.0,73.0,195.0,4.43,32.5,126.0,1,0,0,1,4.747252219768764,4,1,101.26274644557992,-4.1,25.5,31.2,2.0,5.0,0.0,-0.3581317886909173,-0.9716079175826744,-0.6648698531367959,7,0.5,4.191304347826087,1.959661858470061,,,,,,,
21.0,75.0,319.0,5.5,,,1,1,0,3,0.0,1,0,69.72201352366642,19.1,30.8,12.1,11.0,4.0,0.0,-1.247388547203139,0.3652687278556983,-0.4410599096737203,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
22.0,,,,,,0,0,0,3,,0,0,,0.9,24.3,23.6,9.0,5.0,0.0,,,,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,1,0,2,,0,0,,5.9,25.6,20.9,126.0,5.0,0.0,,,,4,0.2962962962962963,6.5,0.7071067811865476,4.0,0.0,0.5,39.0,4.5,71.0,1.0
24.0,,,,,,0,1,0,3,,0,0,,13.8,31.7,20.0,5.0,5.0,0.0,,,,4,0.2857142857142857,4.633333333333334,1.884296874869689,5.0,0.0,0.0,36.0,1.0,67.0,0.0
23.0,76.0,243.0,4.42,36.0,128.0,1,1,0,1,6.752316218263196,3,1,127.3348238540659,,,,,5.0,0.0,1.0112819770821295,0.1533126232847521,0.582297300183441,5,0.3472222222222222,4.166666666666667,1.8347152500215944,1.0,0.0,0.0,7.0,0.0,11.0,0.0
23.0,75.0,231.0,,,,1,1,0,3,,0,0,,19.0,35.6,15.5,28.0,5.0,0.0,0.5548107218244475,-0.1279175119321045,0.2134466049461714,5,0.3571428571428571,4.166666666666667,1.8347152500215944,4.0,4.0,2.5,46.0,9.5,75.0,0.0
23.0,76.0,317.0,5.01,32.5,113.0,1,0,0,3,7.297015878011471,3,1,100.63252142622515,16.4,40.3,24.7,11.0,5.0,0.0,-0.5685771052367812,0.1986549221671331,-0.1849610915348239,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
22.0,,,,,,0,1,0,1,,0,0,,17.7,35.8,18.5,35.0,5.0,0.0,,,,7,0.5,4.191304347826087,1.959661858470061,5.0,0.0,0.0,24.0,0.0,37.0,0.0
21.0,75.0,266.0,,,,1,1,0,3,,0,0,,18.9,46.6,26.3,35.0,4.0,0.0,0.5548107218244475,0.6923370491170606,0.623573885470754,6,0.410958904109589,3.8472222222222223,2.0872498397613364,3.0,2.0,12.5,26.0,20.0,40.0,0.0
23.0,75.0,299.0,,,,1,0,0,2,,0,0,,2.3,27.2,23.9,121.0,5.0,0.0,0.5548107218244475,1.4657199209634164,1.010265321393932,6,0.4285714285714285,4.179775280898877,1.8742380133658745,,,,,,,
24.0,77.0,288.0,4.83,33.5,119.0,1,1,0,3,4.234850483044948,6,1,105.83613227692778,5.5,23.1,15.8,19.0,5.0,0.0,1.467753232339812,1.2079256303479644,1.3378394313438884,6,0.4285714285714285,4.179775280898877,1.8742380133658745,3.0,6.0,5.0,20.0,11.0,33.0,0.0
23.0,74.0,231.0,,,,1,1,0,3,,0,0,,19.3,36.5,18.0,34.0,5.0,0.0,0.098339466566765,-0.1279175119321045,-0.0147890226826697,5,0.3703703703703703,4.166666666666667,1.8347152500215944,3.0,6.0,3.0,36.0,6.0,55.0,0.0
23.0,74.0,209.0,4.36,35.5,123.0,1,1,0,2,6.77887937455192,5,1,115.6725539942391,6.9,29.0,20.7,108.0,5.0,0.0,0.098339466566765,-0.6435060931630084,-0.2725833132981217,4,0.2777777777777778,4.557692307692308,1.8933678007611927,1.0,1.0,1.0,26.0,2.0,42.0,0.0
23.0,70.0,202.0,4.46,36.0,120.0,1,1,0,3,5.782090845102206,3,1,102.10380581276937,31.2,41.5,12.2,37.0,5.0,0.0,-1.7275455544639642,-0.8075570053728415,-1.2675512799184028,4,0.2962962962962963,4.25,1.923743070572264,2.0,2.0,2.0,44.0,8.5,68.0,0.0
24.0,78.0,306.0,4.95,36.5,117.0,1,0,0,3,9.361762869845071,3,1,101.9367132286964,6.8,31.1,26.0,4.0,5.0,0.0,0.7890457786959345,-0.717721009119975,0.0356623847879797,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
22.0,75.0,334.0,,,,1,0,0,2,,0,0,,2.3,27.2,23.9,121.0,5.0,0.0,0.5548107218244475,2.285974482012582,1.420392601918515,6,0.4285714285714285,4.179775280898877,1.8742380133658745,,,,,,,
23.0,77.0,258.0,4.62,35.5,121.0,1,1,0,3,4.960963627281906,4,1,113.26136710281996,21.6,44.2,24.3,55.0,5.0,0.0,1.467753232339812,0.5048502923058229,0.9863017623228176,9,0.6428571428571429,3.966666666666667,1.9700843872781693,0.0,6.0,5.5,18.0,11.0,37.0,0.0
23.0,70.0,185.0,,,,1,1,0,2,,0,0,,-4.5,22.2,27.4,92.0,5.0,0.0,-1.7275455544639642,-1.2059663635967215,-1.466755959030343,1,0.0714285714285714,5.384615384615385,1.12089707663561,0.0,0.0,0.0,0.0,0.0,2.0,0.0
21.0,77.0,321.0,5.38,27.0,94.0,1,1,0,3,1.379250451993943,5,1,76.63125275755415,25.0,37.9,14.6,16.0,4.0,0.0,0.1102343367295766,0.5318825335442634,0.32105843513692,3,0.588235294117647,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,1.0,0.0,1.0,0.0
23.0,74.0,301.0,5.02,28.5,108.0,1,1,0,3,1.9214583015150133,5,1,94.7941687679368,10.5,29.3,19.0,51.0,5.0,0.0,0.098339466566765,1.5125916101662258,0.8054655383664955,6,0.4444444444444444,4.179775280898877,1.8742380133658745,1.0,3.0,0.5,10.0,3.5,27.0,0.0
23.0,80.0,322.0,5.19,34.5,107.0,1,0,0,3,5.781123297600674,5,1,88.75982472729777,15.0,38.5,22.6,54.0,5.0,0.0,2.14666866262865,0.615189436388546,1.3809290495085982,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
23.0,76.0,279.0,5.11,28.5,116.0,1,1,0,3,3.0340903560522983,5,1,81.83716919219458,15.4,40.8,26.5,32.0,5.0,0.0,1.0112819770821295,0.997003028935322,1.004142503008726,9,0.6164383561643835,3.966666666666667,1.9700843872781693,1.0,4.0,3.0,12.0,8.5,27.0,0.0
22.0,74.0,296.0,,,,1,0,0,3,,0,0,,11.4,23.6,14.4,23.0,5.0,0.0,-1.926199989169497,-1.5507900375628008,-1.738495013366149,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
24.0,71.0,191.0,,,,1,0,0,3,,0,0,,-2.8,24.4,29.0,50.0,5.0,0.0,-1.271074299206282,-1.0653512959882934,-1.1682127975972878,1,0.0714285714285714,5.384615384615385,1.12089707663561,,,,,,,
23.0,73.0,199.0,,,,1,1,0,3,,0,0,,0.4,20.0,21.1,20.0,5.0,0.0,-0.3581317886909173,-0.8778645391770556,-0.6179981639339864,4,0.2962962962962963,4.25,1.923743070572264,3.0,0.0,1.0,31.0,1.0,50.0,0.0
23.0,74.0,350.0,5.4,28.5,97.0,1,0,0,3,0.0,5,1,82.32334351320276,6.0,33.8,28.3,10.0,5.0,0.0,0.098339466566765,2.660947995635057,1.379643731100911,6,0.4081632653061224,4.179775280898877,1.8742380133658745,,,,,,,
21.0,77.0,324.0,5.02,27.5,105.0,1,1,0,2,4.735353383867953,5,1,102.03757701266288,5.8,28.7,24.0,33.0,4.0,0.0,0.1102343367295766,0.7818032420771112,0.4460187894033439,3,0.5084745762711864,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,2.0,0.0,2.0,0.0
23.0,78.0,321.0,,29.5,109.0,1,0,0,3,5.608557655125927,3,1,,30.3,42.9,14.2,9.0,5.0,0.0,0.7890457786959345,0.5318825335442634,0.660464156120099,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,4.38,,,1,1,0,3,5.36343650887753,3,1,,-1.0,23.4,24.6,13.0,5.0,0.0,,,,4,0.2721088435374149,4.557692307692308,1.8933678007611927,4.0,1.0,0.0,29.0,0.5,46.0,0.0
23.0,78.0,271.0,,,,1,1,0,3,5.907485421494521,1,0,,8.5,38.5,30.5,27.0,5.0,0.0,1.9242244875974943,0.8095162721240843,1.3668703798607893,5,0.3424657534246575,3.875,2.276693508870558,0.0,8.0,6.5,35.0,13.5,61.0,0.0
22.0,75.0,254.0,4.86,34.0,117.0,1,0,0,2,3.604738839962472,3,1,91.05811070766,-11.6,25.1,35.2,129.0,5.0,0.0,0.5548107218244475,0.411106913900204,0.4829588178623257,9,0.625,3.966666666666667,1.9700843872781693,,,,,,,
23.0,73.0,233.0,4.63,34.5,119.0,1,0,0,3,4.774016750325121,6,1,101.40560317040264,23.2,39.3,17.7,13.0,5.0,0.0,-0.3581317886909173,-0.0810458227292951,-0.2195888057101062,5,0.3703703703703703,4.166666666666667,1.8347152500215944,,,,,,,
22.0,77.0,276.0,4.86,36.0,124.0,1,1,0,3,4.80888129116518,5,1,98.9450336823392,24.3,37.3,14.9,1.0,5.0,0.0,1.467753232339812,0.9266954951311078,1.19722436373546,9,0.6428571428571429,3.966666666666667,1.9700843872781693,2.0,1.0,3.0,13.0,8.0,17.0,0.0
23.0,72.0,198.0,4.45,38.5,125.0,1,1,0,3,6.193869231562463,5,1,100.98459823900774,-2.7,24.4,28.9,67.0,5.0,0.0,-0.8146030439485996,-0.9013003837784604,-0.85795171386353,7,0.4794520547945205,4.191304347826087,1.959661858470061,7.0,0.0,0.0,18.0,1.5,25.0,0.0
21.0,73.0,193.0,4.4,34.5,124.0,1,1,0,3,4.84548143451246,6,1,102.98562256676452,19.1,30.8,12.1,11.0,4.0,0.0,-0.3581317886909173,-1.018479606785484,-0.6883056977382006,4,0.2721088435374149,4.25,1.923743070572264,4.0,0.0,0.0,17.0,2.5,26.0,0.0
23.0,69.0,181.0,4.44,37.5,128.0,1,1,0,2,6.413376550908962,5,1,93.14867681269142,-2.2,22.1,26.1,78.0,5.0,0.0,-2.184016809721647,-1.2997097420023405,-1.7418632758619936,7,0.5,4.191304347826087,1.959661858470061,1.0,3.0,1.0,30.0,7.5,53.0,0.0
23.0,77.0,314.0,5.22,25.5,99.0,1,0,0,3,2.839169258105171,5,1,84.58193798968162,4.3,23.2,21.8,53.0,5.0,0.0,0.1102343367295766,-0.0512657863657145,0.029484275181931,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
24.0,72.0,232.0,,,,1,1,0,3,,0,0,,10.4,39.6,29.5,3.0,5.0,0.0,-0.8146030439485996,-0.1044816673306998,-0.4595423556396497,5,0.3424657534246575,4.166666666666667,1.8347152500215944,2.0,7.0,0.0,34.0,9.0,75.0,0.0
24.0,77.0,311.0,,,,1,1,0,3,,0,0,,24.1,36.6,10.8,21.0,5.0,0.0,1.467753232339812,1.746950056180273,1.6073516442600426,6,0.4285714285714285,4.179775280898877,1.8742380133658745,1.0,5.0,3.0,21.0,3.0,33.0,0.0
