rank,player,position,college,_match_score,_matched_name,_matched_team,def_int,def_int_avg,def_int_td,def_int_yds,def_pd,def_qb_hur,def_sacks,def_solo,def_tfl,def_tot,defensive_td,pass_att,pass_cmp,pass_cmp_pct,pass_int,pass_td,pass_yds,pass_ypa,rec,rec_long,rec_td,rec_yds,rec_ypr,rush_att,rush_long,rush_td,rush_yds,rush_ypc,position_group,combine_invite,height,weight,40_yard,vertical,bench_press,broad_jump,three_cone,shuttle,age,age_estimated,has_passing,has_rushing,has_receiving,has_defensive,has_college_stats,ras_score,ras_drills_used,ras_reliable,speed_score,college_sp_plus,college_sp_offense,college_sp_defense,college_sos,position_rank,positions_ahead,draft_class_position_depth,years_in_college,is_underclassman,experience_score,height_z,weight_z,size_score,team_total_yards,dominator_rating,td_int_ratio,yards_per_attempt,completion_pct,dual_threat_score,college_starts_sweet_spot,conference_tier,boards_count,rank_high,rank_low,rank_stddev,rank_range,visit_count,top30_visit_flag,visited_teams,visit_cancelled_flag,stock_direction,senior_bowl_standout,senior_bowl_invite,cfp_participant,injury_dnp_flag,acl_flag,shoulder_flag,spine_flag,has_injury_flag,heisman_flag,major_award_flag,pff_minus_consensus,pff_grade_3yr,pff_waa,trajectory_up_down,intel_link_max,intel_top_team,first_round_mock_rate,drill_missing_40,drill_missing_vertical,drill_missing_broad,positional_value_prior,positional_value_adjusted,is_position_rank_1,position_gap_to_next,position_elite_flag,positional_value_tension,position_historical_round_avg,position_historical_round_std,visit_exclusivity,market_consensus_score,position_scarcity_vs_historical,pff_rank,explosion_index,sack_projection_proxy,consensus_pct_within_position,scouts_grade_primary,scouts_grade_secondary,scouts_grade_proxy,analyst_disagreement_flag,analyst_herding_score,late_consensus_move,betting_implied_prob
,Savion Red,RB,Sacramento State,100.0,Savion Red,Sacramento State,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,28.0,28.0,1.0,0.0,0.0,-3.0,-3.0,12.0,13.0,0.0,58.0,4.8,SKILL,0,,,,,,,,,22.0,1,1,1,1,0,1,,0,0,,30.1,37.6,7.7,62.0,158,157,192,5.0,0.0,50.0,,,,5004.0,1.0991207034372503,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,2,0.099009900990099,0,0,0,0,4.434426229508197,1.7860233537478658,0,0.1442035815268614,-10.41694871413028,,,,0.28,,28.000000000000004,28.000000000000004,0,,0,
,Nate Johnson,QB,Utah,100.0,Nate Johnson,Utah,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,16.0,16.0,23.0,56.0,1.0,222.0,9.7,QB,0,,,,,,,,,21.0,1,0,1,1,0,1,,0,0,,22.2,39.7,17.5,60.0,29,28,37,4.0,0.0,40.0,,,,,,,,,116.0,0.0,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,10,2.127659574468085,0,0,0,0,3.788732394366197,2.2735465872743936,0,0.1432610744580584,-11.776765859603485,,,,0.2222222222222222,,22.22222222222222,22.22222222222222,0,,0,
,Eddie Kelly,DL,West Virginia,100.0,Eddie Kelly,West Virginia,,,,,3.0,0.0,0.5,7.0,1.5,26.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-6.8,22.8,30.0,33.0,339,338,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,6,0.1342281879194631,0,0,0,0,3.8472222222222223,2.0872498397613364,0,0.1423185673892554,-6.3613121393963565,,,,0.196969696969697,,19.696969696969703,19.696969696969703,0,,0,
,John Bock II,IOL,Tulane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,6.3,32.4,27.6,65.0,340,339,437,5.0,0.0,50.0,,,,,,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.1413760603204524,,,,,0.2911392405063291,,29.11392405063291,29.11392405063291,0,,0,
,Jeremiah Earby,CB,Boise State,100.0,Jeremiah Earby,Boise State,4.0,9.3,0.0,37.0,9.0,0.0,0.5,37.0,1.5,55.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,3.1,29.1,25.1,69.0,341,340,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.1404335532516494,-12.273501994074577,,,,0.1265822784810126,,12.658227848101266,12.658227848101266,0,,0,
,Josh Kattus,TE,Kentucky,100.0,Josh Kattus,Kentucky,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,17.0,34.0,2.0,195.0,11.5,,,,,,SKILL,0,,,,,,,,,22.0,1,0,0,1,1,1,,0,0,,1.8,25.5,23.7,11.0,159,158,192,5.0,0.0,50.0,,,,4094.0,4.763067904250122,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.2475247524752475,0,0,0,0,4.105882352941176,1.7184123999990772,0,0.1394910461828464,-9.09437144246762,,,,0.073170731707317,,7.317073170731703,7.317073170731703,0,,0,
,Kam Olds,EDGE,Kentucky,85.5,Kameron Olds,Kentucky,,,,,0.0,0.0,0.5,6.0,1.5,16.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,1.8,25.5,23.7,11.0,342,341,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.1385485391140433,,,,,0.2125,,21.250000000000004,21.250000000000004,0,,0,
,Malik Spencer,S,Michigan State,100.0,Malik Spencer,Michigan State,1.0,0.0,0.0,0.0,5.0,1.0,2.0,35.0,3.0,52.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-3.4,26.6,28.7,25.0,343,342,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,2,1,"NE,NO",1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.5,0,0,0,4,0.0894854586129753,0,0,0,0,4.557692307692308,1.8933678007611927,1,0.3091423185673891,-5.27476736280448,,,,0.2156862745098039,,21.5686274509804,21.5686274509804,0,,0,
,Deshaun Lee,CB,Iowa,100.0,Deshaun Lee,Iowa,2.0,0.0,0.0,0.0,6.0,0.0,0.0,29.0,1.0,34.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,21.0,1,0,0,0,1,1,,0,0,,19.7,32.1,14.2,16.0,344,343,437,4.0,0.0,40.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.1366635249764372,-12.273501994074577,,,,0.1139240506329114,,11.392405063291145,11.392405063291145,0,,0,
,Pichon Wimbley,IOL,Georgia Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,-9.4,28.3,37.7,86.0,345,344,437,5.0,0.0,50.0,,,,,,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.1357210179076342,,,,,0.2784810126582279,,27.848101265822788,27.848101265822788,0,,0,
,Braxton Fely,DL,Boise State,100.0,Braxton Fely,Boise State,,,,,0.0,5.0,5.5,6.0,6.5,22.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,3.1,29.1,25.1,69.0,346,345,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,6,0.1342281879194631,0,0,0,0,3.8472222222222223,2.0872498397613364,0,0.1347785108388312,-6.3613121393963565,,,,0.1818181818181817,,18.181818181818176,18.181818181818176,0,,0,
,Jerry Wilson,CB,Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,,0,0,0,0,0,0,,0,0,,7.2,29.3,21.2,45.0,347,346,437,,,,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.1338360037700282,-12.273501994074577,,,,0.1012658227848101,,10.126582278481012,10.126582278481012,0,,0,
,Justus Ross-Simmons,WR,Syracuse,100.0,Justus Ross-Simmons,Syracuse,,,,,,,,,,,,,,,,,,,20.0,53.0,5.0,312.0,15.6,,,,,,SKILL,0,,,,,,,,,22.0,1,0,0,1,0,1,,0,0,,-13.1,18.8,33.0,19.0,160,159,192,5.0,0.0,50.0,,,,4084.0,7.639569049951028,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0,,0.0,0,0,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,0,0.1328934967012252,-23.153510187736227,,,,0.1530612244897958,,15.306122448979586,15.306122448979586,0,,0,
,Jahiem Lawson,EDGE,Clemson,92.3076923076923,Jaheim Lawson,Clemson,,,,,3.0,4.0,4.0,12.0,6.5,19.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,21.0,1,0,0,0,1,1,,0,0,,9.5,27.5,18.9,57.0,348,347,437,4.0,0.0,40.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.1319509896324222,,,,,0.1999999999999999,,20.0,20.0,0,,0,
,Richard Reese,RB,Stephen F. Austin,100.0,Richard Reese,Stephen F. Austin,,,,,,,,,,,,,,,,,,,6.0,64.0,1.0,94.0,15.7,73.0,60.0,3.0,448.0,6.1,SKILL,0,,,,,,,,,22.0,1,0,1,1,0,1,,0,0,,,,,,161,160,192,5.0,0.0,50.0,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,2,0.099009900990099,0,0,0,0,4.434426229508197,1.7860233537478658,0,0.1310084825636192,-10.41694871413028,,,,0.26,,26.0,26.0,0,,0,
,Van Wells,IOL,Oregon State,85.5,David Wells Jr.,Oregon State,,,,,,,,,,,,,,,,,,,44.0,56.0,4.0,466.0,10.6,4.0,30.0,1.0,37.0,9.3,DEF,0,,,,,,,,,22.0,1,0,1,1,0,1,,0,0,,-15.9,17.0,30.8,64.0,349,348,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.1300659754948162,,,,,0.2658227848101265,,26.58227848101265,26.58227848101265,0,,0,
,Kyron Barnes,OT,Nicholls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,0,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,52,51,62,,,,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,8,1.1111111111111112,0,0,0,0,5.0,2.273030282830976,0,0.1291234684260132,-16.420433326518232,,,,0.1639344262295081,,16.393442622950815,16.393442622950815,0,,0,
,Wendell Moe Jr.,IOL,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,21.0,1,0,0,0,0,0,,0,0,,15.0,39.3,25.4,36.0,350,349,437,4.0,0.0,40.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.1281809613572102,,,,,0.2531645569620253,,25.31645569620253,25.31645569620253,0,,0,
,Andrew Paul,RB,Jacksonville State,100.0,Andrew Paul,Jacksonville State,,,,,,,,,,,,,,,,,,,2.0,17.0,0.0,29.0,14.5,25.0,42.0,2.0,115.0,4.6,SKILL,0,,,,,,,,,21.0,1,0,1,1,0,1,,0,0,,-6.7,27.2,32.4,135.0,162,161,192,4.0,0.0,40.0,,,,5732.0,2.5122121423586883,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,0.0,0,0,0,2,0.099009900990099,0,0,0,0,4.434426229508197,1.7860233537478658,0,0.1272384542884071,-10.41694871413028,,,,0.24,,24.0,24.0,0,,0,
,Owen McCown,QB,UTSA,100.0,Owen McCown,UTSA,,,,,,,,,,,,381.0,258.0,0.677,7.0,27.0,2695.0,7.1,,,,,,38.0,22.0,1.0,2.0,0.1,QB,0,,,,,,,,,21.0,1,1,1,0,0,1,,0,0,,3.7,33.3,30.0,78.0,30,29,37,4.0,0.0,40.0,,,,,,3.857142857142857,7.073490813648294,67.71653543307087,6.0,0.0,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,-1.0,0,,0.0,0,0,0,10,2.127659574468085,0,0,0,0,3.788732394366197,2.2735465872743936,0,0.1262959472196041,-11.776765859603485,,,,0.1944444444444444,,19.444444444444443,19.444444444444443,0,,0,
,Cameron Robertson,EDGE,SMU,86.66666666666667,Cam Robertson,SMU,,,,,3.0,4.0,5.0,25.0,10.0,49.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,13.4,34.2,19.5,61.0,351,350,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.1253534401508011,,,,,0.1875,,18.75,18.75,0,,0,
,Cade McConnell,IOL,Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,20.3,39.9,21.4,28.0,352,351,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.1244109330819981,,,,,0.240506329113924,,24.0506329113924,24.0506329113924,0,,0,
,Gavin Gibson,CB,North Carolina,100.0,Gavin Gibson,North Carolina,,,,,3.0,1.0,0.0,25.0,3.0,37.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-6.6,17.2,25.0,80.0,353,352,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.1234684260131951,-12.273501994074577,,,,0.0886075949367088,,8.860759493670889,8.860759493670889,0,,0,
,Darren Agu,EDGE,New Mexico,100.0,Darren Agu,New Mexico,,,,,1.0,2.0,2.0,14.0,3.5,29.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,21.0,1,0,0,0,1,1,,0,0,,0.9,25.4,26.1,91.0,354,353,437,4.0,0.0,40.0,,,,,,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.1225259189443921,,,,,0.175,,17.500000000000004,17.500000000000004,0,,0,
,Tyler Perkins,P,Iowa State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,9.9,28.1,19.5,62.0,355,354,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,1,0.0223713646532438,0,0,0,0,5.833333333333333,1.19341628287971,0,0.121583411875589,-3.162277660168379,,,,0.1999999999999999,,20.0,20.0,0,,0,
,Bryan McCoy,LB,Oklahoma State,100.0,Bryan McCoy,Oklahoma State,,,,,1.0,4.0,0.0,37.0,1.5,71.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-15.1,15.2,31.6,35.0,356,355,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.1118568232662192,0,0,0,0,4.166666666666667,1.8347152500215944,0,0.120640904806786,-6.086976429335179,,,,0.25,,25.0,25.0,0,,0,
,Lance St. Louis,LS,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,16.2,32.9,17.9,9.0,357,356,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,1,0.0223713646532438,0,0,0,0,6.25,0.5,0,0.119698397737983,-9.81495457622364,,,,0.1666666666666666,,16.666666666666664,16.666666666666664,0,,0,
,Jordan Pollard,LB,San Jose State,100.0,Jordan Pollard,San José State,1.0,58.0,1.0,58.0,4.0,4.0,2.5,58.0,4.5,108.0,1.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-14.3,21.6,34.4,98.0,358,357,437,5.0,0.0,50.0,,,,,,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.1118568232662192,0,0,0,0,4.166666666666667,1.8347152500215944,0,0.11875589066918,-6.086976429335179,,,,0.2321428571428571,,23.214285714285708,23.214285714285708,0,,0,
,Jackson Lee,LS,Florida Atlantic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,-8.7,27.8,38.1,97.0,359,358,437,5.0,0.0,50.0,,,,,,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,1,0.0223713646532438,0,0,0,0,6.25,0.5,0,0.1178133836003769,-9.81495457622364,,,,0.0,,0.0,0.0,0,,0,
,Omar Aigbedion,IOL,Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,1.4,32.8,33.3,49.0,360,359,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.1168708765315739,,,,,0.2278481012658227,,22.78481012658228,22.78481012658228,0,,0,
,Maurice Westmoreland,EDGE,Tulane,100.0,Maurice Westmoreland,Tulane,1.0,0.0,0.0,0.0,1.0,2.0,2.5,3.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,,0,0,0,0,1,1,,0,0,,6.3,32.4,27.6,65.0,361,360,437,,,,,,,,,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.1159283694627709,,,,,0.1624999999999999,,16.249999999999996,16.249999999999996,0,,0,
,Liam Becher,IOL,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,21.0,1,0,0,0,0,0,,0,0,,,,,,362,361,437,4.0,0.0,40.0,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.1149858623939679,,,,,0.2151898734177215,,21.51898734177216,21.51898734177216,0,,0,
,Quinten Christensen,IOL,South Dakota State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,21.0,1,0,0,0,0,0,,0,0,,30.1,37.6,7.7,48.0,363,362,437,4.0,0.0,40.0,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.1140433553251649,,,,,0.2025316455696202,,20.253164556962023,20.253164556962023,0,,0,
,Desmeal Leigh,OT,Youngstown State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,0,,,,,,,,,21.0,1,0,0,0,0,0,,0,0,,30.1,37.6,7.7,62.0,53,52,62,4.0,0.0,40.0,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,8,1.1111111111111112,0,0,0,0,5.0,2.273030282830976,0,0.1131008482563619,-16.420433326518232,,,,0.1475409836065574,,14.754098360655744,14.754098360655744,0,,0,
,Damon Payne,DL,Michigan,95.0,Damon Payne Jr.,Michigan,,,,,0.0,0.0,0.0,8.0,1.0,14.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,12.4,30.9,17.0,24.0,364,363,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,6,0.1342281879194631,0,0,0,0,3.8472222222222223,2.0872498397613364,0,0.1121583411875589,-6.3613121393963565,,,,0.1666666666666666,,16.666666666666664,16.666666666666664,0,,0,
,Sage Ryan,S,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,,0,0,0,0,0,0,,0,0,,4.1,31.6,29.0,21.0,365,364,437,,,,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,4,0.0894854586129753,0,0,0,0,4.557692307692308,1.8933678007611927,0,0.1112158341187558,-5.27476736280448,,,,0.196078431372549,,19.6078431372549,19.6078431372549,0,,0,
,Korey Foreman,EDGE,Fresno State,100.0,Korey Foreman,Fresno State,,,,,2.0,2.0,3.5,11.0,5.5,19.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,1.8,23.0,21.1,122.0,366,365,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.1102733270499528,,,,,0.15,,15.000000000000002,15.000000000000002,0,,0,
,Reid Carrico,LB,West Virginia,100.0,Reid Carrico,West Virginia,,,,,1.0,5.0,4.5,39.0,8.0,69.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-6.8,22.8,30.0,33.0,367,366,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.1118568232662192,0,0,0,0,4.166666666666667,1.8347152500215944,0,0.1093308199811498,-6.086976429335179,,,,0.2142857142857143,,21.42857142857143,21.42857142857143,0,,0,
,Trevion Cooley,RB,Troy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKILL,0,,,,,,,,,,0,0,0,0,0,0,,0,0,,-4.8,23.6,29.0,99.0,163,162,192,,,,,,,4301.0,0.0,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,2,0.099009900990099,0,0,0,0,4.434426229508197,1.7860233537478658,0,0.1083883129123468,-10.41694871413028,,,,0.2199999999999999,,22.0,22.0,0,,0,
,Zen Michalski,OT,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,32.4,40.8,9.9,10.0,54,53,62,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,8,1.1111111111111112,0,0,0,0,5.0,2.273030282830976,0,0.1074458058435438,-16.420433326518232,,,,0.1311475409836066,,13.11475409836066,13.11475409836066,0,,0,
,Preston Stone,QB,Northwestern,100.0,Preston Stone,Northwestern,,,,,,,,,,,,339.0,203.0,0.599,12.0,14.0,2174.0,6.4,,,,,,47.0,30.0,1.0,16.0,0.3,QB,0,,,,,,,,,22.0,1,1,1,0,0,1,,0,0,,5.8,24.4,20.0,38.0,31,30,37,5.0,0.0,50.0,,,,,,1.1666666666666667,6.412979351032448,59.88200589970501,13.0,0.0,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,10,2.127659574468085,0,0,0,0,3.788732394366197,2.2735465872743936,0,0.1065032987747408,-11.776765859603485,,,,0.1666666666666666,,16.666666666666664,16.666666666666664,0,,0,
,JoJo Earle,WR,UNLV,100.0,JoJo Earle,UNLV,,,,,,,,,,,,,,,,,,,18.0,37.0,0.0,218.0,12.1,11.0,27.0,2.0,92.0,8.4,SKILL,0,,,,,,,,,22.0,1,0,1,1,0,1,,0,0,,4.3,33.8,29.8,125.0,164,163,192,5.0,0.0,50.0,,,,6255.0,4.95603517186251,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,0,0.1055607917059378,-23.153510187736227,,,,0.1428571428571429,,14.28571428571429,14.28571428571429,0,,0,
,Prince Kollie,LB,Vanderbilt,100.0,Prince Kollie,Vanderbilt,,,,,0.0,1.0,0.0,9.0,1.0,15.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,20.3,39.9,21.4,28.0,368,367,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.1118568232662192,0,0,0,0,4.166666666666667,1.8347152500215944,0,0.1046182846371347,-6.086976429335179,,,,0.1964285714285714,,19.64285714285714,19.64285714285714,0,,0,
,Raesjon Davis,LB,Oregon State,100.0,Raesjon Davis,Oregon State,,,,,0.0,1.0,0.0,7.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-15.9,17.0,30.8,64.0,369,368,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.1118568232662192,0,0,0,0,4.166666666666667,1.8347152500215944,0,0.1036757775683317,-6.086976429335179,,,,0.1785714285714286,,17.85714285714286,17.85714285714286,0,,0,
